ID;OBJ_ID;NAME;PID
17933;FF000000-0000-0020-9000-000000000800-06846;良基企业;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17934;FF000000-0000-0020-9000-000000000800-06850;德发复合布;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17935;FF000000-0000-0020-9000-000000000800-06852;兰贝电缆;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17936;FF000000-0000-0020-9000-000000000800-06853;瑞春机械;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17937;FF000000-0000-0020-9000-000000000800-06855;新城信号甲;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17938;FF000000-0000-0020-9000-000000000800-06856;新城信号乙;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17939;FF000000-0000-0020-9000-000000000800-06858;惟俊商贸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17940;FF000000-0000-0020-9000-000000000800-06860;市政排涝;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17941;FF000000-0000-0020-9000-000000000800-06861;上元制品;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17942;FF000000-0000-0020-9000-000000000800-06862;耐吉公司;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17943;FF000000-0000-0020-9000-000000000800-06864;大速电机(二);030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17944;FF000000-0000-0020-9000-000000000800-06865;塔西工艺;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17945;FF000000-0000-0020-9000-000000000800-06866;润辉实业;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17946;FF000000-0000-0020-9000-000000000800-06867;松洲电缆;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17947;FF000000-0000-0020-9000-000000000800-06869;三木家具;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17948;FF000000-0000-0020-9000-000000000800-06870;共青卫生院;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17949;FF000000-0000-0020-9000-000000000800-06871;松江九亭中学;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17950;FF000000-0000-0020-9000-000000000800-06875;瑞申机械(二);030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17951;FF000000-0000-0020-9000-000000000800-06876;爱浩电器;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17952;FF000000-0000-0020-9000-000000000800-06877;华阳中心二;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17953;FF000000-0000-0020-9000-000000000800-06878;茸申礼品;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17954;FF000000-0000-0020-9000-000000000800-06881;灵泉建筑;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17955;FF000000-0000-0020-9000-000000000800-06882;新沪无纺布;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17956;FF000000-0000-0020-9000-000000000800-06884;普照邮电;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17957;FF000000-0000-0020-9000-000000000800-06885;广得纺织;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17958;FF000000-0000-0020-9000-000000000800-06886;天乐东区1;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17959;FF000000-0000-0020-9000-000000000800-06887;天乐东区2;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17960;FF000000-0000-0020-9000-000000000800-06888;天乐西区1;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17961;FF000000-0000-0020-9000-000000000800-06889;天乐西区2;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17962;FF000000-0000-0020-9000-000000000800-06890;格林小区1;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17963;FF000000-0000-0020-9000-000000000800-06891;格林小区2;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17964;FF000000-0000-0020-9000-000000000800-06893;世春模具;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17965;FF000000-0000-0020-9000-000000000800-06894;越明汽车;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17966;FF000000-0000-0020-9000-000000000800-06895;圣诺制版;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17967;FF000000-0000-0020-9000-000000000800-06899;塔汇针织;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17968;FF000000-0000-0020-9000-000000000800-06902;坛峰工贸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17969;FF000000-0000-0020-9000-000000000800-06910;新东苑五号;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17970;FF000000-0000-0020-9000-000000000800-06911;新东苑六号;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17971;FF000000-0000-0020-9000-000000000800-06912;新东苑七号;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17972;FF000000-0000-0020-9000-000000000800-06913;新东苑八号;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17973;FF000000-0000-0020-9000-000000000800-06914;新东苑九号;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17974;FF000000-0000-0020-9000-000000000800-06915;新东苑十号;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17975;FF000000-0000-0020-9000-000000000800-06916;新东苑十一号;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17976;FF000000-0000-0020-9000-000000000800-06917;新东苑十二号;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17977;FF000000-0000-0020-9000-000000000800-06918;佳华绿化;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17978;FF000000-0000-0020-9000-000000000800-06919;三峡移民;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17979;FF000000-0000-0020-9000-000000000800-06923;鼎迅实业;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17980;FF000000-0000-0020-9000-000000000800-06925;黄绮厨饰;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17981;FF000000-0000-0020-9000-000000000800-06926;康麦斯保健品;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17982;FF000000-0000-0020-9000-000000000800-06927;中陶卫浴;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17983;FF000000-0000-0020-9000-000000000800-06930;菘源软木;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17984;FF000000-0000-0020-9000-000000000800-06931;泖港土地所;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17985;FF000000-0000-0020-9000-000000000800-06935;申居装饰;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17986;FF000000-0000-0020-9000-000000000800-06937;申红公司;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17987;FF000000-0000-0020-9000-000000000800-06939;洁辰公司;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17988;FF000000-0000-0020-9000-000000000800-06940;农机维修;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17989;FF000000-0000-0020-9000-000000000800-06945;打铁桥工贸1;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17990;FF000000-0000-0020-9000-000000000800-06946;林家浜河水闸一;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17991;FF000000-0000-0020-9000-000000000800-06947;林家浜河水闸二;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17992;FF000000-0000-0020-9000-000000000800-06948;南齐浜河水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17993;FF000000-0000-0020-9000-000000000800-06950;南宾工贸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17994;FF000000-0000-0020-9000-000000000800-06951;正振编结;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17995;FF000000-0000-0020-9000-000000000800-06952;肯顿实业;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17996;FF000000-0000-0020-9000-000000000800-06954;松新量具;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17997;FF000000-0000-0020-9000-000000000800-06955;远久工贸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17998;FF000000-0000-0020-9000-000000000800-06956;汤里泾河水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
17999;FF000000-0000-0020-9000-000000000800-06957;打铁桥工贸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18000;FF000000-0000-0020-9000-000000000800-06958;凸版开关站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18001;FF000000-0000-0020-9000-000000000800-06959;玉飞文化;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18002;FF000000-0000-0020-9000-000000000800-06960;雅申经贸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18003;FF000000-0000-0020-9000-000000000800-06962;嘉宏构件;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18004;FF000000-0000-0020-9000-000000000800-06963;洪宁食品;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18005;FF000000-0000-0020-9000-000000000800-06969;铜马电缆;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18006;FF000000-0000-0020-9000-000000000800-06970;成天实业;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18007;FF000000-0000-0020-9000-000000000800-06972;彬强建筑;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18008;FF000000-0000-0020-9000-000000000800-06973;荣泰电器;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18009;FF000000-0000-0020-9000-000000000800-06974;菊平服饰;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18010;FF000000-0000-0020-9000-000000000800-06975;瑞蕾冲印;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18011;FF000000-0000-0020-9000-000000000800-06977;松展空调;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18012;FF000000-0000-0020-9000-000000000800-06978;捷野汽车;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18013;FF000000-0000-0020-9000-000000000800-06979;广廷服侍;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18014;FF000000-0000-0020-9000-000000000800-06980;帝宸实业;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18015;FF000000-0000-0020-9000-000000000800-06982;劲鸿索具;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18016;FF000000-0000-0020-9000-000000000800-06983;农乐制品;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18017;FF000000-0000-0020-9000-000000000800-06984;家禽育种;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18018;FF000000-0000-0020-9000-000000000800-06985;申石五金;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18019;FF000000-0000-0020-9000-000000000800-06986;华易公司;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18020;FF000000-0000-0020-9000-000000000800-06988;翁泰工贸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18021;FF000000-0000-0020-9000-000000000800-06990;江苏神马;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18022;FF000000-0000-0020-9000-000000000800-06991;亚洲泵业;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18023;FF000000-0000-0020-9000-000000000800-07001;东门.杨家桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18024;FF000000-0000-0020-9000-000000000800-07007;小寅行泾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18025;FF000000-0000-0020-9000-000000000800-07013;泗陈公路二;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18026;FF000000-0000-0020-9000-000000000800-07021;鸡山下浦塘北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18027;FF000000-0000-0020-9000-000000000800-07022;鸡山油车宅;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18028;FF000000-0000-0020-9000-000000000800-07023;新生水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18029;FF000000-0000-0020-9000-000000000800-07024;新生.王家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18030;FF000000-0000-0020-9000-000000000800-07025;新生.张家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18031;FF000000-0000-0020-9000-000000000800-07026;宋桂桥部队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18032;FF000000-0000-0020-9000-000000000800-07027;俞圹702;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18033;FF000000-0000-0020-9000-000000000800-07028;池圹.北将岸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18034;FF000000-0000-0020-9000-000000000800-07043;九里亭翻身桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18035;FF000000-0000-0020-9000-000000000800-07052;北良泾.长远泾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18036;FF000000-0000-0020-9000-000000000800-07053;三家桥.傅家堂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18037;FF000000-0000-0020-9000-000000000800-07071;泗陈公路四;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18038;FF000000-0000-0020-9000-000000000800-07072;天马镇;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18039;FF000000-0000-0020-9000-000000000800-07073;南横泾.三贤村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18040;FF000000-0000-0020-9000-000000000800-07076;大德西;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18041;FF000000-0000-0020-9000-000000000800-07077;泖新.中图小岛;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18042;FF000000-0000-0020-9000-000000000800-07078;香塘.包家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18043;FF000000-0000-0020-9000-000000000800-07079;鲁新.鲁家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18044;FF000000-0000-0020-9000-000000000800-07080;新五种畜厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18045;FF000000-0000-0020-9000-000000000800-07081;鲁新.林楼北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18046;FF000000-0000-0020-9000-000000000800-07082;鲁新四号桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18047;FF000000-0000-0020-9000-000000000800-07083;彭楼41号桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18048;FF000000-0000-0020-9000-000000000800-07084;泖新.西南汇;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18049;FF000000-0000-0020-9000-000000000800-07085;南扬.杨贤文;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18050;FF000000-0000-0020-9000-000000000800-07086;南扬.贺家浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18051;FF000000-0000-0020-9000-000000000800-07087;新中浜加工;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18052;FF000000-0000-0020-9000-000000000800-07089;赵王加工;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18053;FF000000-0000-0020-9000-000000000800-07090;曹湾.曹家坞;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18054;FF000000-0000-0020-9000-000000000800-07091;文华分站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18055;FF000000-0000-0020-9000-000000000800-07092;新浜镇;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18056;FF000000-0000-0020-9000-000000000800-07093;新浜农具厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18057;FF000000-0000-0020-9000-000000000800-07094;徐家草.木排圩;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18058;FF000000-0000-0020-9000-000000000800-07095;许家草.土地堂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18059;FF000000-0000-0020-9000-000000000800-07096;大泥.大泥村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18060;FF000000-0000-0020-9000-000000000800-07097;唐家八队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18061;FF000000-0000-0020-9000-000000000800-07098;范家.庄家浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18062;FF000000-0000-0020-9000-000000000800-07101;大桥.北新桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18063;FF000000-0000-0020-9000-000000000800-07111;湾港.大队边;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18064;FF000000-0000-0020-9000-000000000800-07116;茸华化工厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18065;FF000000-0000-0020-9000-000000000800-07122;陆其浜.汤河浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18066;FF000000-0000-0020-9000-000000000800-07125;油灯江闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18067;FF000000-0000-0020-9000-000000000800-07126;九亭中学;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18068;FF000000-0000-0020-9000-000000000800-07128;大德机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18069;FF000000-0000-0020-9000-000000000800-07138;新中浜.另碎塘;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18070;FF000000-0000-0020-9000-000000000800-07139;大泥.小泥村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18071;FF000000-0000-0020-9000-000000000800-07141;界泾.九号河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18072;FF000000-0000-0020-9000-000000000800-07143;南扬.南庆闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18073;FF000000-0000-0020-9000-000000000800-07146;官绍.陆家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18074;FF000000-0000-0020-9000-000000000800-07148;玩具厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18075;FF000000-0000-0020-9000-000000000800-07150;新奇.11号河闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18076;FF000000-0000-0020-9000-000000000800-07151;黄家埭.黄家埭闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18077;FF000000-0000-0020-9000-000000000800-07152;南贺.桑树圩;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18078;FF000000-0000-0020-9000-000000000800-07153;南门.莲庆庵站;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18079;FF000000-0000-0020-9000-000000000800-07155;港丰.四号河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18080;FF000000-0000-0020-9000-000000000800-07158;张朴机电厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18081;FF000000-0000-0020-9000-000000000800-07164;方家哈综合厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18082;FF000000-0000-0020-9000-000000000800-07165;民强.蚯蚓河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18083;FF000000-0000-0020-9000-000000000800-07166;三家桥.西石桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18084;FF000000-0000-0020-9000-000000000800-07168;仓桥园艺场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18085;FF000000-0000-0020-9000-000000000800-07169;界泾水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18086;FF000000-0000-0020-9000-000000000800-07174;华阳种子场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18087;FF000000-0000-0020-9000-000000000800-07185;车墩种鸡场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18088;FF000000-0000-0020-9000-000000000800-07191;天马水厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18089;FF000000-0000-0020-9000-000000000800-07196;二号街;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18090;FF000000-0000-0020-9000-000000000800-07200;新奇水闸;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18091;FF000000-0000-0020-9000-000000000800-07201;南洋装璜厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18092;FF000000-0000-0020-9000-000000000800-07202;水利工程队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18093;FF000000-0000-0020-9000-000000000800-07205;周家浜.塘田;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18094;FF000000-0000-0020-9000-000000000800-07210;华阳.联合水厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18095;FF000000-0000-0020-9000-000000000800-07212;天马银行;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18096;FF000000-0000-0020-9000-000000000800-07214;新桥二号街;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18097;FF000000-0000-0020-9000-000000000800-07216;包装厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18098;FF000000-0000-0020-9000-000000000800-07218;松东路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18099;FF000000-0000-0020-9000-000000000800-07219;金塔涂料厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18100;FF000000-0000-0020-9000-000000000800-07225;新桥现代化农场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18101;FF000000-0000-0020-9000-000000000800-07227;长胜.长浜队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18102;FF000000-0000-0020-9000-000000000800-07230;车墩村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18103;FF000000-0000-0020-9000-000000000800-07239;虹生有色合金;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18104;FF000000-0000-0020-9000-000000000800-07253;污水泵站北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18105;FF000000-0000-0020-9000-000000000800-07256;新浜土地所;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18106;FF000000-0000-0020-9000-000000000800-07257;车墩小学东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18107;FF000000-0000-0020-9000-000000000800-07260;永丰农场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18108;FF000000-0000-0020-9000-000000000800-07264;申桥开发;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18109;FF000000-0000-0020-9000-000000000800-07265;中山45弄;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18110;FF000000-0000-0020-9000-000000000800-07267;六磊塘南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18111;FF000000-0000-0020-9000-000000000800-07274;泖港老街;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18112;FF000000-0000-0020-9000-000000000800-07275;新浜农贸市场;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18113;FF000000-0000-0020-9000-000000000800-07282;大昌食品;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18114;FF000000-0000-0020-9000-000000000800-07284;东苑新村;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18115;FF000000-0000-0020-9000-000000000800-07290;朝阳路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18116;FF000000-0000-0020-9000-000000000800-07297;许家草 向荡港;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18117;FF000000-0000-0020-9000-000000000800-07300;昆西花字圩;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18118;FF000000-0000-0020-9000-000000000800-07303;新桥 杨浜一队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18119;FF000000-0000-0020-9000-000000000800-07309;西林市政;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18120;FF000000-0000-0020-9000-000000000800-07311;洪家河南;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18121;FF000000-0000-0020-9000-000000000800-07312;洪家河北;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18122;FF000000-0000-0020-9000-000000000800-07313;朱家宅;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18123;FF000000-0000-0020-9000-000000000800-07314;沈家湾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18124;FF000000-0000-0020-9000-000000000800-07316;曹家宅;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18125;FF000000-0000-0020-9000-000000000800-07317;舜富农庄;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18126;FF000000-0000-0020-9000-000000000800-07318;二里苑小区;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18127;FF000000-0000-0020-9000-000000000800-07319;东门砖瓦厂;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18128;FF000000-0000-0020-9000-000000000800-07320;胡家埭二队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18129;FF000000-0000-0020-9000-000000000800-07332;庄浜丘家宅东;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18130;FF000000-0000-0020-9000-000000000800-07333;庄浜张家宅;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18131;FF000000-0000-0020-9000-000000000800-07334;花园林家;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18132;FF000000-0000-0020-9000-000000000800-07345;九亭松联;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18133;FF000000-0000-0020-9000-000000000800-07362;恒初空调;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18134;FF000000-0000-0020-9000-000000000800-07364;西其昌路灯;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18135;FF000000-0000-0020-9000-000000000800-07367;联庄-叶家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18136;FF000000-0000-0020-9000-000000000800-07368;联庄-奚家厍;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18137;FF000000-0000-0020-9000-000000000800-07370;新业曹里浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18138;FF000000-0000-0020-9000-000000000800-07371;联营路口;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18139;FF000000-0000-0020-9000-000000000800-07372;天马塔园;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18140;FF000000-0000-0020-9000-000000000800-07373;吴家桥-王家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18141;FF000000-0000-0020-9000-000000000800-07374;吴家桥-沈家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18142;FF000000-0000-0020-9000-000000000800-07378;天马陈家角;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18143;FF000000-0000-0020-9000-000000000800-07379;天马农场桥;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18144;FF000000-0000-0020-9000-000000000800-07380;大场潘家队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18145;FF000000-0000-0020-9000-000000000800-07381;大场新联队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18146;FF000000-0000-0020-9000-000000000800-07382;大场立新队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18147;FF000000-0000-0020-9000-000000000800-07383;罗山-罗山浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18148;FF000000-0000-0020-9000-000000000800-07387;学府东路;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18149;FF000000-0000-0020-9000-000000000800-07388;漯水渡西潘泾;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18150;FF000000-0000-0020-9000-000000000800-07389;漯水渡张家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18151;FF000000-0000-0020-9000-000000000800-07390;漯水渡溪家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18152;FF000000-0000-0020-9000-000000000800-07391;漯水渡肖家埭;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18153;FF000000-0000-0020-9000-000000000800-07393;仓桥-金鸡浜;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18154;FF000000-0000-0020-9000-000000000800-07394;仓桥杨家;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18155;FF000000-0000-0020-9000-000000000800-07395;新桥洪家河;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18156;FF000000-0000-0020-9000-000000000800-07396;叶兴朱赵队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18157;FF000000-0000-0020-9000-000000000800-07397;叶兴新村队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
18158;FF000000-0000-0020-9000-000000000800-07398;叶兴烧盐队;030224AC-3FE7-44A9-8368-A2246A8D0733-00001
